"prefectures","value","year","sex"
"神奈川県","4526",2012,"female"
"神奈川県","100.4",2012,"ratio"
"神奈川県","4546",2013,"male"
"神奈川県","4538",2013,"female"
"神奈川県","100.2",2013,"ratio"
"神奈川県","4551",2014,"male"
"神奈川県","4552",2014,"female"
"神奈川県","100",2014,"ratio"
"神奈川県","4559",2015,"male"
"神奈川県","4567",2015,"female"
"神奈川県","99.8",2015,"ratio"
"新潟県","1202",2000,"male"
"新潟県","1274",2000,"female"
"新潟県","94.4",2000,"ratio"
"新潟県","1199",2001,"male"
"新潟県","1272",2001,"female"
"新潟県","94.3",2001,"ratio"
"新潟県","1194",2002,"male"
"新潟県","1268",2002,"female"
"新潟県","94.1",2002,"ratio"
"新潟県","1189",2003,"male"
"新潟県","1265",2003,"female"
"新潟県","94",2003,"ratio"
"新潟県","1184",2004,"male"
"新潟県","1261",2004,"female"
"新潟県","93.9",2004,"ratio"
"新潟県","1177",2005,"male"
"新潟県","1255",2005,"female"
"新潟県","93.8",2005,"ratio"
"新潟県","1171",2006,"male"
"新潟県","1249",2006,"female"
"新潟県","93.8",2006,"ratio"
"新潟県","1165",2007,"male"
"新潟県","1243",2007,"female"
"新潟県","93.7",2007,"ratio"
"新潟県","1159",2008,"male"
"新潟県","1237",2008,"female"
"新潟県","93.6",2008,"ratio"
"新潟県","1153",2009,"male"
"新潟県","1232",2009,"female"
"新潟県","93.6",2009,"ratio"
"新潟県","1148",2010,"male"
"新潟県","1226",2010,"female"
"新潟県","93.6",2010,"ratio"
"新潟県","1143",2011,"male"
"新潟県","1221",2011,"female"
"新潟県","93.7",2011,"ratio"
"新潟県","1137",2012,"male"
"新潟県","1214",2012,"female"
"新潟県","93.7",2012,"ratio"
"新潟県","1130",2013,"male"
"新潟県","1206",2013,"female"
"新潟県","93.7",2013,"ratio"
"新潟県","1123",2014,"male"
"新潟県","1198",2014,"female"
"新潟県","93.7",2014,"ratio"
"新潟県","1115",2015,"male"
"新潟県","1189",2015,"female"
"新潟県","93.8",2015,"ratio"
"富山県","540",2000,"male"
"富山県","581",2000,"female"
"富山県","93",2000,"ratio"
"富山県","540",2001,"male"
"富山県","580",2001,"female"
"富山県","93.1",2001,"ratio"
"富山県","539",2002,"male"
"富山県","579",2002,"female"
"富山県","93",2002,"ratio"
"富山県","538",2003,"male"
"富山県","578",2003,"female"
"富山県","92.9",2003,"ratio"
"富山県","537",2004,"male"
"富山県","578",2004,"female"
"富山県","92.9",2004,"ratio"
"富山県","536",2005,"male"
"富山県","576",2005,"female"
"富山県","93",2005,"ratio"
"富山県","535",2006,"male"
"富山県","575",2006,"female"
"富山県","93.1",2006,"ratio"
"富山県","534",2007,"male"
"富山県","573",2007,"female"
"富山県","93.1",2007,"ratio"
"富山県","532",2008,"male"
"富山県","571",2008,"female"
"富山県","93",2008,"ratio"
"富山県","529",2009,"male"
"富山県","569",2009,"female"
"富山県","92.9",2009,"ratio"
"富山県","527",2010,"male"
"富山県","567",2010,"female"
"富山県","92.9",2010,"ratio"
"富山県","525",2011,"male"
"富山県","564",2011,"female"
"富山県","93.1",2011,"ratio"
"富山県","523",2012,"male"
"富山県","561",2012,"female"
"富山県","93.2",2012,"ratio"
"富山県","520",2013,"male"
"富山県","558",2013,"female"
"富山県","93.3",2013,"ratio"
"富山県","517",2014,"male"
"富山県","554",2014,"female"
"富山県","93.3",2014,"ratio"
"富山県","515",2015,"male"
"富山県","551",2015,"female"
"富山県","93.5",2015,"ratio"
"石川県","572",2000,"male"
"石川県","609",2000,"female"
"石川県","94",2000,"ratio"
"石川県","572",2001,"male"
"石川県","610",2001,"female"
"石川県","93.9",2001,"ratio"
"石川県","571",2002,"male"
"石川県","609",2002,"female"
"石川県","93.7",2002,"ratio"
"石川県","570",2003,"male"
"石川県","609",2003,"female"
"石川県","93.6",2003,"ratio"
"石川県","569",2004,"male"
"石川県","608",2004,"female"
"石川県","93.6",2004,"ratio"
"石川県","567",2005,"male"
"石川県","607",2005,"female"
"石川県","93.4",2005,"ratio"
"石川県","566",2006,"male"
"石川県","607",2006,"female"
"石川県","93.4",2006,"ratio"
"石川県","566",2007,"male"
"石川県","606",2007,"female"
"石川県","93.4",2007,"ratio"
"石川県","566",2008,"male"
"石川県","606",2008,"female"
"石川県","93.4",2008,"ratio"
"石川県","565",2009,"male"
"石川県","605",2009,"female"
"石川県","93.4",2009,"ratio"
"石川県","565",2010,"male"
"石川県","605",2010,"female"
"石川県","93.4",2010,"ratio"
"石川県","564",2011,"male"
"石川県","603",2011,"female"
"石川県","93.4",2011,"ratio"
"石川県","562",2012,"male"
"石川県","601",2012,"female"
"石川県","93.5",2012,"ratio"
"石川県","561",2013,"male"
"石川県","599",2013,"female"
"石川県","93.7",2013,"ratio"
"石川県","560",2014,"male"
"石川県","597",2014,"female"
"石川県","93.7",2014,"ratio"
"石川県","559",2015,"male"
"石川県","595",2015,"female"
"石川県","93.8",2015,"ratio"
"福井県","402",2000,"male"
"福井県","427",2000,"female"
"福井県","94.3",2000,"ratio"
"福井県","402",2001,"male"
"福井県","427",2001,"female"
"福井県","94.2",2001,"ratio"
"福井県","401",2002,"male"
"福井県","427",2002,"female"
"福井県","94",2002,"ratio"
"福井県","400",2003,"male"
"福井県","426",2003,"female"
"福井県","93.9",2003,"ratio"
"福井県","399",2004,"male"
"福井県","425",2004,"female"
"福井県","93.8",2004,"ratio"
"福井県","397",2005,"male"
"福井県","424",2005,"female"
"福井県","93.6",2005,"ratio"
"福井県","396",2006,"male"
"福井県","423",2006,"female"
"福井県","93.7",2006,"ratio"
"福井県","395",2007,"male"
"福井県","422",2007,"female"
"福井県","93.6",2007,"ratio"
"福井県","394",2008,"male"
"福井県","420",2008,"female"
"福井県","93.7",2008,"ratio"
"福井県","391",2009,"male"
"福井県","418",2009,"female"
"福井県","93.5",2009,"ratio"
"福井県","390",2010,"male"
"福井県","417",2010,"female"
"福井県","93.5",2010,"ratio"
"福井県","389",2011,"male"
"福井県","415",2011,"female"
"福井県","93.7",2011,"ratio"
"福井県","387",2012,"male"
"福井県","412",2012,"female"
"福井県","93.8",2012,"ratio"
"福井県","385",2013,"male"
"福井県","410",2013,"female"
"福井県","93.9",2013,"ratio"
"福井県","383",2014,"male"
"福井県","408",2014,"female"
"福井県","94",2014,"ratio"
"福井県","381",2015,"male"
"福井県","405",2015,"female"
"福井県","94.1",2015,"ratio"
"山梨県","437",2000,"male"
"山梨県","451",2000,"female"
"山梨県","96.8",2000,"ratio"
"山梨県","438",2001,"male"
"山梨県","452",2001,"female"
"山梨県","96.7",2001,"ratio"
"山梨県","437",2002,"male"
"山梨県","453",2002,"female"
"山梨県","96.4",2002,"ratio"
"山梨県","436",2003,"male"
"山梨県","452",2003,"female"
"山梨県","96.3",2003,"ratio"
"山梨県","434",2004,"male"
"山梨県","452",2004,"female"
"山梨県","96.1",2004,"ratio"
"山梨県","434",2005,"male"
"山梨県","451",2005,"female"
"山梨県","96.1",2005,"ratio"
"山梨県","431",2006,"male"
"山梨県","449",2006,"female"
"山梨県","96.1",2006,"ratio"
"山梨県","430",2007,"male"
"山梨県","447",2007,"female"
"山梨県","96.1",2007,"ratio"
"山梨県","426",2008,"male"
"山梨県","445",2008,"female"
"山梨県","95.9",2008,"ratio"
"山梨県","424",2009,"male"
"山梨県","443",2009,"female"
"山梨県","95.9",2009,"ratio"
"山梨県","423",2010,"male"
"山梨県","441",2010,"female"
"山梨県","95.9",2010,"ratio"
"山梨県","420",2011,"male"
"山梨県","438",2011,"female"
"山梨県","95.9",2011,"ratio"
"山梨県","417",2012,"male"
"山梨県","435",2012,"female"
"山梨県","95.8",2012,"ratio"
"山梨県","414",2013,"male"
"山梨県","433",2013,"female"
"山梨県","95.7",2013,"ratio"
"山梨県","411",2014,"male"
"山梨県","430",2014,"female"
"山梨県","95.7",2014,"ratio"
"山梨県","408",2015,"male"
"山梨県","427",2015,"female"
"山梨県","95.7",2015,"ratio"
"長野県","1081",2000,"male"
"長野県","1134",2000,"female"
"長野県","95.3",2000,"ratio"
"長野県","1085",2001,"male"
"長野県","1137",2001,"female"
"長野県","95.4",2001,"ratio"
"長野県","1080",2002,"male"
"長野県","1135",2002,"female"
"長野県","95.1",2002,"ratio"
"長野県","1077",2003,"male"
"長野県","1134",2003,"female"
"長野県","95",2003,"ratio"
"長野県","1074",2004,"male"
"長野県","1132",2004,"female"
"長野県","94.8",2004,"ratio"
"長野県","1068",2005,"male"
"長野県","1128",2005,"female"
"長野県","94.7",2005,"ratio"
"長野県","1065",2006,"male"
"長野県","1124",2006,"female"
"長野県","94.7",2006,"ratio"
"長野県","1061",2007,"male"
"長野県","1121",2007,"female"
"長野県","94.7",2007,"ratio"
"長野県","1056",2008,"male"
"長野県","1116",2008,"female"
"長野県","94.6",2008,"ratio"
"長野県","1051",2009,"male"
"長野県","1111",2009,"female"
"長野県","94.5",2009,"ratio"
"長野県","1046",2010,"male"
"長野県","1106",2010,"female"
"長野県","94.6",2010,"ratio"
"長野県","1042",2011,"male"
"長野県","1101",2011,"female"
"長野県","94.7",2011,"ratio"
"長野県","1037",2012,"male"
"長野県","1095",2012,"female"
"長野県","94.7",2012,"ratio"
"長野県","1033",2013,"male"
"長野県","1090",2013,"female"
"長野県","94.7",2013,"ratio"
"長野県","1027",2014,"male"
"長野県","1083",2014,"female"
"長野県","94.8",2014,"ratio"
"長野県","1022",2015,"male"
"長野県","1077",2015,"female"
"長野県","94.9",2015,"ratio"
"岐阜県","1022",2000,"male"
"岐阜県","1086",2000,"female"
"岐阜県","94.2",2000,"ratio"
"岐阜県","1024",2001,"male"
"岐阜県","1087",2001,"female"
"岐阜県","94.2",2001,"ratio"
"岐阜県","1023",2002,"male"
"岐阜県","1087",2002,"female"
"岐阜県","94.1",2002,"ratio"
"岐阜県","1023",2003,"male"
"岐阜県","1087",2003,"female"
"岐阜県","94",2003,"ratio"
"岐阜県","1021",2004,"male"
"岐阜県","1087",2004,"female"
"岐阜県","94",2004,"ratio"
"岐阜県","1021",2005,"male"
"岐阜県","1087",2005,"female"
"岐阜県","93.9",2005,"ratio"
"岐阜県","1019",2006,"male"
"岐阜県","1086",2006,"female"
"岐阜県","93.9",2006,"ratio"
"岐阜県","1018",2007,"male"
"岐阜県","1085",2007,"female"
"岐阜県","93.8",2007,"ratio"
"岐阜県","1017",2008,"male"
"岐阜県","1083",2008,"female"
"岐阜県","93.8",2008,"ratio"
"岐阜県","1012",2009,"male"
"岐阜県","1079",2009,"female"
"岐阜県","93.7",2009,"ratio"
"岐阜県","1006",2010,"male"
"岐阜県","1075",2010,"female"
"岐阜県","93.6",2010,"ratio"
"岐阜県","1003",2011,"male"
"岐阜県","1069",2011,"female"
"岐阜県","93.8",2011,"ratio"
"岐阜県","998",2012,"male"
"岐阜県","1064",2012,"female"
"岐阜県","93.8",2012,"ratio"
"岐阜県","994",2013,"male"
"岐阜県","1059",2013,"female"
"岐阜県","93.8",2013,"ratio"
"岐阜県","989",2014,"male"
"岐阜県","1054",2014,"female"
"岐阜県","93.8",2014,"ratio"
"岐阜県","984",2015,"male"
"岐阜県","1048",2015,"female"
"岐阜県","93.9",2015,"ratio"
"静岡県","1857",2000,"male"
"静岡県","1910",2000,"female"
"静岡県","97.2",2000,"ratio"
"静岡県","1863",2001,"male"
"静岡県","1917",2001,"female"
"静岡県","97.2",2001,"ratio"
"静岡県","1865",2002,"male"
"静岡県","1920",2002,"female"
"静岡県","97.1",2002,"ratio"
"静岡県","1867",2003,"male"
"静岡県","1923",2003,"female"
"静岡県","97.1",2003,"ratio"
"静岡県","1867",2004,"male"
"静岡県","1924",2004,"female"
"静岡県","97.1",2004,"ratio"
"静岡県","1868",2005,"male"
"静岡県","1924",2005,"female"
"静岡県","97.1",2005,"ratio"
"静岡県","1871",2006,"male"
"静岡県","1924",2006,"female"
"静岡県","97.3",2006,"ratio"
"静岡県","1872",2007,"male"
"静岡県","1924",2007,"female"
"静岡県","97.3",2007,"ratio"
"静岡県","1870",2008,"male"
"静岡県","1923",2008,"female"
"静岡県","97.3",2008,"ratio"
"静岡県","1864",2009,"male"
"静岡県","1919",2009,"female"
"静岡県","97.1",2009,"ratio"
"静岡県","1854",2010,"male"
"静岡県","1911",2010,"female"
"静岡県","97",2010,"ratio"
"静岡県","1847",2011,"male"
"静岡県","1904",2011,"female"
"静岡県","97",2011,"ratio"
"静岡県","1841",2012,"male"
"静岡県","1898",2012,"female"
"静岡県","97",2012,"ratio"
"静岡県","1836",2013,"male"
"静岡県","1894",2013,"female"
"静岡県","96.9",2013,"ratio"
"静岡県","1828",2014,"male"
"静岡県","1886",2014,"female"
"静岡県","96.9",2014,"ratio"
"静岡県","1821",2015,"male"
"静岡県","1879",2015,"female"
"静岡県","96.9",2015,"ratio"
"愛知県","3526",2000,"male"
"愛知県","3518",2000,"female"
"愛知県","100.2",2000,"ratio"
"愛知県","3551",2001,"male"
"愛知県","3540",2001,"female"
"愛知県","100.3",2001,"ratio"
"愛知県","3569",2002,"male"
"愛知県","3563",2002,"female"
"愛知県","100.2",2002,"ratio"
"愛知県","3589",2003,"male"
"愛知県","3580",2003,"female"
"愛知県","100.3",2003,"ratio"
"愛知県","3611",2004,"male"
"愛知県","3598",2004,"female"
"愛知県","100.3",2004,"ratio"
"愛知県","3639",2005,"male"
"愛知県","3616",2005,"female"
"愛知県","100.6",2005,"ratio"
"愛知県","3666",2006,"male"
"愛知県","3641",2006,"female"
"愛知県","100.7",2006,"ratio"
"愛知県","3691",2007,"male"
"愛知県","3666",2007,"female"
"愛知県","100.7",2007,"ratio"
"愛知県","3711",2008,"male"
"愛知県","3688",2008,"female"
"愛知県","100.6",2008,"ratio"
"愛知県","3712",2009,"male"
"愛知県","3700",2009,"female"
"愛知県","100.3",2009,"ratio"
"愛知県","3704",2010,"male"
"愛知県","3706",2010,"female"
"愛知県","99.9",2010,"ratio"
"愛知県","3707",2011,"male"
"愛知県","3712",2011,"female"
"愛知県","99.9",2011,"ratio"
"愛知県","3713",2012,"male"
"愛知県","3718",2012,"female"
"愛知県","99.9",2012,"ratio"
"愛知県","3722",2013,"male"
"愛知県","3727",2013,"female"
"愛知県","99.9",2013,"ratio"
"愛知県","3729",2014,"male"
"愛知県","3734",2014,"female"
"愛知県","99.9",2014,"ratio"
"愛知県","3741",2015,"male"
"愛知県","3742",2015,"female"
"愛知県","100",2015,"ratio"
"三重県","901",2000,"male"
"三重県","956",2000,"female"
"三重県","94.3",2000,"ratio"
"三重県","905",2001,"male"
"三重県","958",2001,"female"
"三重県","94.5",2001,"ratio"
"三重県","904",2002,"male"
"三重県","958",2002,"female"
"三重県","94.4",2002,"ratio"
"三重県","905",2003,"male"
"三重県","959",2003,"female"
"三重県","94.3",2003,"ratio"
"三重県","906",2004,"male"
"三重県","960",2004,"female"
"三重県","94.4",2004,"ratio"
"三重県","907",2005,"male"
"三重県","960",2005,"female"
"三重県","94.5",2005,"ratio"
"三重県","910",2006,"male"
"三重県","961",2006,"female"
"三重県","94.7",2006,"ratio"
"三重県","912",2007,"male"
"三重県","961",2007,"female"
"三重県","94.9",2007,"ratio"
"三重県","912",2008,"male"
"三重県","959",2008,"female"
"三重県","95.1",2008,"ratio"
"三重県","908",2009,"male"
"三重県","956",2009,"female"
"三重県","95",2009,"ratio"
"三重県","903",2010,"male"
"三重県","951",2010,"female"
"三重県","95",2010,"ratio"
"三重県","900",2011,"male"
"三重県","948",2011,"female"
"三重県","94.9",2011,"ratio"
"三重県","896",2012,"male"
"三重県","945",2012,"female"
"三重県","94.8",2012,"ratio"
"三重県","892",2013,"male"
"三重県","941",2013,"female"
"三重県","94.8",2013,"ratio"
"三重県","888",2014,"male"
"三重県","937",2014,"female"
"三重県","94.8",2014,"ratio"
"三重県","884",2015,"male"
"三重県","932",2015,"female"
"三重県","94.8",2015,"ratio"
"滋賀県","663",2000,"male"
"滋賀県","679",2000,"female"
"滋賀県","97.6",2000,"ratio"
"滋賀県","669",2001,"male"
"滋賀県","685",2001,"female"
"滋賀県","97.7",2001,"ratio"
"滋賀県","672",2002,"male"
"滋賀県","689",2002,"female"
"滋賀県","97.5",2002,"ratio"
"滋賀県","675",2003,"male"
"滋賀県","693",2003,"female"
"滋賀県","97.5",2003,"ratio"
"滋賀県","678",2004,"male"
"滋賀県","696",2004,"female"
"滋賀県","97.4",2004,"ratio"
"滋賀県","681",2005,"male"
"滋賀県","699",2005,"female"
"滋賀県","97.5",2005,"ratio"
"滋賀県","687",2006,"male"
"滋賀県","703",2006,"female"
"滋賀県","97.7",2006,"ratio"
"滋賀県","691",2007,"male"
"滋賀県","707",2007,"female"
"滋賀県","97.8",2007,"ratio"
"滋賀県","695",2008,"male"
"滋賀県","710",2008,"female"
"滋賀県","97.9",2008,"ratio"
"滋賀県","696",2009,"male"
"滋賀県","713",2009,"female"
"滋賀県","97.7",2009,"ratio"
"滋賀県","697",2010,"male"
"滋賀県","714",2010,"female"
"滋賀県","97.6",2010,"ratio"
"滋賀県","698",2011,"male"
"滋賀県","715",2011,"female"
"滋賀県","97.6",2011,"ratio"
"滋賀県","698",2012,"male"
"滋賀県","716",2012,"female"
"滋賀県","97.5",2012,"ratio"
"滋賀県","699",2013,"male"
"滋賀県","717",2013,"female"
"滋賀県","97.5",2013,"ratio"
"滋賀県","698",2014,"male"
"滋賀県","717",2014,"female"
"滋賀県","97.4",2014,"ratio"
"滋賀県","697",2015,"male"
"滋賀県","716",2015,"female"
"滋賀県","97.3",2015,"ratio"
"京都府","1278",2000,"male"
"京都府","1366",2000,"female"
"京都府","93.6",2000,"ratio"
"京都府","1279",2001,"male"
"京都府","1370",2001,"female"
"京都府","93.4",2001,"ratio"
"京都府","1276",2002,"male"
"京都府","1372",2002,"female"
"京都府","93.1",2002,"ratio"
"京都府","1276",2003,"male"
"京都府","1374",2003,"female"
"京都府","92.9",2003,"ratio"
"京都府","1275",2004,"male"
"京都府","1375",2004,"female"
"京都府","92.8",2004,"ratio"
"京都府","1273",2005,"male"
"京都府","1375",2005,"female"
"京都府","92.6",2005,"ratio"
"京都府","1272",2006,"male"
"京都府","1374",2006,"female"
"京都府","92.6",2006,"ratio"
"京都府","1270",2007,"male"
"京都府","1373",2007,"female"
"京都府","92.5",2007,"ratio"
"京都府","1268",2008,"male"
"京都府","1372",2008,"female"
"京都府","92.5",2008,"ratio"
"京都府","1266",2009,"male"
"京都府","1371",2009,"female"
"京都府","92.4",2009,"ratio"
"京都府","1265",2010,"male"
"京都府","1371",2010,"female"
"京都府","92.3",2010,"ratio"
"京都府","1263",2011,"male"
"京都府","1370",2011,"female"
"京都府","92.2",2011,"ratio"
"京都府","1260",2012,"male"
"京都府","1368",2012,"female"
"京都府","92.1",2012,"ratio"
"京都府","1256",2013,"male"
"京都府","1366",2013,"female"
"京都府","92",2013,"ratio"
"京都府","1252",2014,"male"
"京都府","1363",2014,"female"
"京都府","91.9",2014,"ratio"
"京都府","1249",2015,"male"
"京都府","1361",2015,"female"
"京都府","91.7",2015,"ratio"
"大阪府","4304",2000,"male"
