"...1","prefectures","year","value"
256,"富 山 県","y2015",0.84
257,"石 川 県","y2000",0.93
258,"石 川 県","y2001",0.93
259,"石 川 県","y2002",0.93
260,"石 川 県","y2003",0.92
261,"石 川 県","y2004",0.92
262,"石 川 県","y2005",0.92
263,"石 川 県","y2006",0.92
264,"石 川 県","y2007",0.92
265,"石 川 県","y2008",0.92
266,"石 川 県","y2009",0.91
267,"石 川 県","y2010",0.91
268,"石 川 県","y2011",0.91
269,"石 川 県","y2012",0.91
270,"石 川 県","y2013",0.91
271,"石 川 県","y2014",0.91
272,"石 川 県","y2015",0.91
273,"福 井 県","y2000",0.65
274,"福 井 県","y2001",0.65
275,"福 井 県","y2002",0.65
276,"福 井 県","y2003",0.65
277,"福 井 県","y2004",0.65
278,"福 井 県","y2005",0.64
279,"福 井 県","y2006",0.64
280,"福 井 県","y2007",0.64
281,"福 井 県","y2008",0.64
282,"福 井 県","y2009",0.63
283,"福 井 県","y2010",0.63
284,"福 井 県","y2011",0.63
285,"福 井 県","y2012",0.63
286,"福 井 県","y2013",0.62
287,"福 井 県","y2014",0.62
288,"福 井 県","y2015",0.62
289,"山 梨 県","y2000",0.7
290,"山 梨 県","y2001",0.7
291,"山 梨 県","y2002",0.7
292,"山 梨 県","y2003",0.7
293,"山 梨 県","y2004",0.69
294,"山 梨 県","y2005",0.69
295,"山 梨 県","y2006",0.69
296,"山 梨 県","y2007",0.68
297,"山 梨 県","y2008",0.68
298,"山 梨 県","y2009",0.68
299,"山 梨 県","y2010",0.67
300,"山 梨 県","y2011",0.67
301,"山 梨 県","y2012",0.67
302,"山 梨 県","y2013",0.66
303,"山 梨 県","y2014",0.66
304,"山 梨 県","y2015",0.66
305,"長 野 県","y2000",1.75
306,"長 野 県","y2001",1.75
307,"長 野 県","y2002",1.74
308,"長 野 県","y2003",1.73
309,"長 野 県","y2004",1.73
310,"長 野 県","y2005",1.72
311,"長 野 県","y2006",1.71
312,"長 野 県","y2007",1.7
313,"長 野 県","y2008",1.7
314,"長 野 県","y2009",1.69
315,"長 野 県","y2010",1.68
316,"長 野 県","y2011",1.68
317,"長 野 県","y2012",1.67
318,"長 野 県","y2013",1.67
319,"長 野 県","y2014",1.66
320,"長 野 県","y2015",1.65
321,"岐 阜 県","y2000",1.66
322,"岐 阜 県","y2001",1.66
323,"岐 阜 県","y2002",1.65
324,"岐 阜 県","y2003",1.65
325,"岐 阜 県","y2004",1.65
326,"岐 阜 県","y2005",1.65
327,"岐 阜 県","y2006",1.65
328,"岐 阜 県","y2007",1.64
329,"岐 阜 県","y2008",1.64
330,"岐 阜 県","y2009",1.63
331,"岐 阜 県","y2010",1.62
332,"岐 阜 県","y2011",1.62
333,"岐 阜 県","y2012",1.62
334,"岐 阜 県","y2013",1.61
335,"岐 阜 県","y2014",1.61
336,"岐 阜 県","y2015",1.6
337,"静 岡 県","y2000",2.97
338,"静 岡 県","y2001",2.97
339,"静 岡 県","y2002",2.97
340,"静 岡 県","y2003",2.97
341,"静 岡 県","y2004",2.97
342,"静 岡 県","y2005",2.97
343,"静 岡 県","y2006",2.97
344,"静 岡 県","y2007",2.96
345,"静 岡 県","y2008",2.96
346,"静 岡 県","y2009",2.95
347,"静 岡 県","y2010",2.94
348,"静 岡 県","y2011",2.93
349,"静 岡 県","y2012",2.93
350,"静 岡 県","y2013",2.93
351,"静 岡 県","y2014",2.92
352,"静 岡 県","y2015",2.91
353,"愛 知 県","y2000",5.55
354,"愛 知 県","y2001",5.57
355,"愛 知 県","y2002",5.59
356,"愛 知 県","y2003",5.61
357,"愛 知 県","y2004",5.64
358,"愛 知 県","y2005",5.68
359,"愛 知 県","y2006",5.71
360,"愛 知 県","y2007",5.75
361,"愛 知 県","y2008",5.78
362,"愛 知 県","y2009",5.79
363,"愛 知 県","y2010",5.79
364,"愛 知 県","y2011",5.8
365,"愛 知 県","y2012",5.82
366,"愛 知 県","y2013",5.85
367,"愛 知 県","y2014",5.87
368,"愛 知 県","y2015",5.89
369,"三 重 県","y2000",1.46
370,"三 重 県","y2001",1.46
371,"三 重 県","y2002",1.46
372,"三 重 県","y2003",1.46
373,"三 重 県","y2004",1.46
374,"三 重 県","y2005",1.46
375,"三 重 県","y2006",1.46
376,"三 重 県","y2007",1.46
377,"三 重 県","y2008",1.46
378,"三 重 県","y2009",1.46
379,"三 重 県","y2010",1.45
380,"三 重 県","y2011",1.45
381,"三 重 県","y2012",1.44
382,"三 重 県","y2013",1.44
383,"三 重 県","y2014",1.43
384,"三 重 県","y2015",1.43
385,"滋 賀 県","y2000",1.06
386,"滋 賀 県","y2001",1.06
387,"滋 賀 県","y2002",1.07
388,"滋 賀 県","y2003",1.07
389,"滋 賀 県","y2004",1.08
390,"滋 賀 県","y2005",1.08
391,"滋 賀 県","y2006",1.09
392,"滋 賀 県","y2007",1.09
393,"滋 賀 県","y2008",1.1
394,"滋 賀 県","y2009",1.1
395,"滋 賀 県","y2010",1.1
396,"滋 賀 県","y2011",1.11
397,"滋 賀 県","y2012",1.11
398,"滋 賀 県","y2013",1.11
399,"滋 賀 県","y2014",1.11
400,"滋 賀 県","y2015",1.11
401,"京 都 府","y2000",2.08
402,"京 都 府","y2001",2.08
403,"京 都 府","y2002",2.08
404,"京 都 府","y2003",2.08
405,"京 都 府","y2004",2.07
406,"京 都 府","y2005",2.07
407,"京 都 府","y2006",2.07
408,"京 都 府","y2007",2.06
409,"京 都 府","y2008",2.06
410,"京 都 府","y2009",2.06
411,"京 都 府","y2010",2.06
412,"京 都 府","y2011",2.06
413,"京 都 府","y2012",2.06
414,"京 都 府","y2013",2.06
415,"京 都 府","y2014",2.06
416,"京 都 府","y2015",2.05
417,"大 阪 府","y2000",6.94
418,"大 阪 府","y2001",6.93
419,"大 阪 府","y2002",6.92
420,"大 阪 府","y2003",6.91
421,"大 阪 府","y2004",6.91
422,"大 阪 府","y2005",6.9
423,"大 阪 府","y2006",6.9
424,"大 阪 府","y2007",6.9
425,"大 阪 府","y2008",6.91
426,"大 阪 府","y2009",6.92
427,"大 阪 府","y2010",6.92
428,"大 阪 府","y2011",6.93
429,"大 阪 府","y2012",6.94
430,"大 阪 府","y2013",6.95
431,"大 阪 府","y2014",6.95
432,"大 阪 府","y2015",6.96
433,"兵 庫 県","y2000",4.37
434,"兵 庫 県","y2001",4.38
435,"兵 庫 県","y2002",4.38
436,"兵 庫 県","y2003",4.38
437,"兵 庫 県","y2004",4.38
438,"兵 庫 県","y2005",4.38
439,"兵 庫 県","y2006",4.37
440,"兵 庫 県","y2007",4.37
441,"兵 庫 県","y2008",4.37
442,"兵 庫 県","y2009",4.37
443,"兵 庫 県","y2010",4.36
444,"兵 庫 県","y2011",4.37
445,"兵 庫 県","y2012",4.37
446,"兵 庫 県","y2013",4.37
447,"兵 庫 県","y2014",4.36
448,"兵 庫 県","y2015",4.35
449,"奈 良 県","y2000",1.14
450,"奈 良 県","y2001",1.13
451,"奈 良 県","y2002",1.13
452,"奈 良 県","y2003",1.12
453,"奈 良 県","y2004",1.12
454,"奈 良 県","y2005",1.11
455,"奈 良 県","y2006",1.11
456,"奈 良 県","y2007",1.1
457,"奈 良 県","y2008",1.1
458,"奈 良 県","y2009",1.1
459,"奈 良 県","y2010",1.09
460,"奈 良 県","y2011",1.09
461,"奈 良 県","y2012",1.09
462,"奈 良 県","y2013",1.08
463,"奈 良 県","y2014",1.08
464,"奈 良 県","y2015",1.07
465,"和歌山県","y2000",0.84
466,"和歌山県","y2001",0.84
467,"和歌山県","y2002",0.83
468,"和歌山県","y2003",0.82
469,"和歌山県","y2004",0.82
470,"和歌山県","y2005",0.81
471,"和歌山県","y2006",0.8
472,"和歌山県","y2007",0.8
473,"和歌山県","y2008",0.79
474,"和歌山県","y2009",0.79
475,"和歌山県","y2010",0.78
476,"和歌山県","y2011",0.78
477,"和歌山県","y2012",0.77
478,"和歌山県","y2013",0.77
479,"和歌山県","y2014",0.76
480,"和歌山県","y2015",0.76
481,"鳥 取 県","y2000",0.48
482,"鳥 取 県","y2001",0.48
483,"鳥 取 県","y2002",0.48
484,"鳥 取 県","y2003",0.48
485,"鳥 取 県","y2004",0.48
486,"鳥 取 県","y2005",0.48
487,"鳥 取 県","y2006",0.47
488,"鳥 取 県","y2007",0.47
489,"鳥 取 県","y2008",0.47
490,"鳥 取 県","y2009",0.46
491,"鳥 取 県","y2010",0.46
492,"鳥 取 県","y2011",0.46
493,"鳥 取 県","y2012",0.46
494,"鳥 取 県","y2013",0.46
495,"鳥 取 県","y2014",0.45
496,"鳥 取 県","y2015",0.45
497,"島 根 県","y2000",0.6
498,"島 根 県","y2001",0.6
499,"島 根 県","y2002",0.59
500,"島 根 県","y2003",0.59
501,"島 根 県","y2004",0.58
502,"島 根 県","y2005",0.58
503,"島 根 県","y2006",0.58
504,"島 根 県","y2007",0.57
505,"島 根 県","y2008",0.57
506,"島 根 県","y2009",0.56
507,"島 根 県","y2010",0.56
508,"島 根 県","y2011",0.56
509,"島 根 県","y2012",0.55
510,"島 根 県","y2013",0.55
511,"島 根 県","y2014",0.55
512,"島 根 県","y2015",0.55
513,"岡 山 県","y2000",1.54
514,"岡 山 県","y2001",1.54
515,"岡 山 県","y2002",1.53
516,"岡 山 県","y2003",1.53
517,"岡 山 県","y2004",1.53
518,"岡 山 県","y2005",1.53
519,"岡 山 県","y2006",1.53
520,"岡 山 県","y2007",1.53
521,"岡 山 県","y2008",1.53
522,"岡 山 県","y2009",1.52
523,"岡 山 県","y2010",1.52
524,"岡 山 県","y2011",1.52
525,"岡 山 県","y2012",1.52
526,"岡 山 県","y2013",1.52
527,"岡 山 県","y2014",1.51
528,"岡 山 県","y2015",1.51
529,"広 島 県","y2000",2.27
530,"広 島 県","y2001",2.26
531,"広 島 県","y2002",2.26
532,"広 島 県","y2003",2.25
533,"広 島 県","y2004",2.25
534,"広 島 県","y2005",2.25
535,"広 島 県","y2006",2.25
536,"広 島 県","y2007",2.24
537,"広 島 県","y2008",2.24
538,"広 島 県","y2009",2.24
539,"広 島 県","y2010",2.23
540,"広 島 県","y2011",2.24
541,"広 島 県","y2012",2.24
542,"広 島 県","y2013",2.24
543,"広 島 県","y2014",2.24
544,"広 島 県","y2015",2.24
545,"山 口 県","y2000",1.2
546,"山 口 県","y2001",1.2
547,"山 口 県","y2002",1.19
548,"山 口 県","y2003",1.18
549,"山 口 県","y2004",1.18
550,"山 口 県","y2005",1.17
551,"山 口 県","y2006",1.16
552,"山 口 県","y2007",1.15
553,"山 口 県","y2008",1.14
554,"山 口 県","y2009",1.14
555,"山 口 県","y2010",1.13
556,"山 口 県","y2011",1.13
557,"山 口 県","y2012",1.12
558,"山 口 県","y2013",1.12
559,"山 口 県","y2014",1.11
560,"山 口 県","y2015",1.11
561,"徳 島 県","y2000",0.65
562,"徳 島 県","y2001",0.65
563,"徳 島 県","y2002",0.64
564,"徳 島 県","y2003",0.64
565,"徳 島 県","y2004",0.64
566,"徳 島 県","y2005",0.63
567,"徳 島 県","y2006",0.63
568,"徳 島 県","y2007",0.63
569,"徳 島 県","y2008",0.62
570,"徳 島 県","y2009",0.62
571,"徳 島 県","y2010",0.61
572,"徳 島 県","y2011",0.61
573,"徳 島 県","y2012",0.61
574,"徳 島 県","y2013",0.6
575,"徳 島 県","y2014",0.6
576,"徳 島 県","y2015",0.59
577,"香 川 県","y2000",0.81
578,"香 川 県","y2001",0.8
579,"香 川 県","y2002",0.8
580,"香 川 県","y2003",0.8
581,"香 川 県","y2004",0.79
582,"香 川 県","y2005",0.79
583,"香 川 県","y2006",0.79
584,"香 川 県","y2007",0.79
585,"香 川 県","y2008",0.78
586,"香 川 県","y2009",0.78
587,"香 川 県","y2010",0.78
588,"香 川 県","y2011",0.78
589,"香 川 県","y2012",0.77
590,"香 川 県","y2013",0.77
591,"香 川 県","y2014",0.77
592,"香 川 県","y2015",0.77
593,"愛 媛 県","y2000",1.18
594,"愛 媛 県","y2001",1.17
595,"愛 媛 県","y2002",1.16
596,"愛 媛 県","y2003",1.16
597,"愛 媛 県","y2004",1.15
598,"愛 媛 県","y2005",1.15
599,"愛 媛 県","y2006",1.14
600,"愛 媛 県","y2007",1.13
601,"愛 媛 県","y2008",1.13
602,"愛 媛 県","y2009",1.12
603,"愛 媛 県","y2010",1.12
604,"愛 媛 県","y2011",1.11
605,"愛 媛 県","y2012",1.11
606,"愛 媛 県","y2013",1.1
607,"愛 媛 県","y2014",1.1
608,"愛 媛 県","y2015",1.09
609,"高 知 県","y2000",0.64
610,"高 知 県","y2001",0.64
611,"高 知 県","y2002",0.64
612,"高 知 県","y2003",0.63
613,"高 知 県","y2004",0.63
614,"高 知 県","y2005",0.62
615,"高 知 県","y2006",0.62
616,"高 知 県","y2007",0.61
617,"高 知 県","y2008",0.61
618,"高 知 県","y2009",0.6
619,"高 知 県","y2010",0.6
620,"高 知 県","y2011",0.59
621,"高 知 県","y2012",0.59
622,"高 知 県","y2013",0.58
623,"高 知 県","y2014",0.58
624,"高 知 県","y2015",0.57
625,"福 岡 県","y2000",3.95
626,"福 岡 県","y2001",3.95
627,"福 岡 県","y2002",3.95
628,"福 岡 県","y2003",3.95
629,"福 岡 県","y2004",3.95
630,"福 岡 県","y2005",3.95
631,"福 岡 県","y2006",3.95
632,"福 岡 県","y2007",3.95
633,"福 岡 県","y2008",3.95
634,"福 岡 県","y2009",3.96
635,"福 岡 県","y2010",3.96
636,"福 岡 県","y2011",3.97
637,"福 岡 県","y2012",3.99
638,"福 岡 県","y2013",4
639,"福 岡 県","y2014",4.01
640,"福 岡 県","y2015",4.01
641,"佐 賀 県","y2000",0.69
642,"佐 賀 県","y2001",0.69
643,"佐 賀 県","y2002",0.69
644,"佐 賀 県","y2003",0.68
645,"佐 賀 県","y2004",0.68
646,"佐 賀 県","y2005",0.68
647,"佐 賀 県","y2006",0.67
648,"佐 賀 県","y2007",0.67
649,"佐 賀 県","y2008",0.67
650,"佐 賀 県","y2009",0.67
651,"佐 賀 県","y2010",0.66
652,"佐 賀 県","y2011",0.66
653,"佐 賀 県","y2012",0.66
654,"佐 賀 県","y2013",0.66
655,"佐 賀 県","y2014",0.66
656,"佐 賀 県","y2015",0.66
657,"長 崎 県","y2000",1.19
658,"長 崎 県","y2001",1.19
659,"長 崎 県","y2002",1.18
660,"長 崎 県","y2003",1.17
661,"長 崎 県","y2004",1.17
662,"長 崎 県","y2005",1.16
663,"長 崎 県","y2006",1.15
664,"長 崎 県","y2007",1.14
665,"長 崎 県","y2008",1.13
666,"長 崎 県","y2009",1.12
667,"長 崎 県","y2010",1.11
668,"長 崎 県","y2011",1.11
669,"長 崎 県","y2012",1.1
670,"長 崎 県","y2013",1.1
671,"長 崎 県","y2014",1.09
672,"長 崎 県","y2015",1.08
673,"熊 本 県","y2000",1.46
674,"熊 本 県","y2001",1.46
675,"熊 本 県","y2002",1.46
676,"熊 本 県","y2003",1.45
677,"熊 本 県","y2004",1.45
678,"熊 本 県","y2005",1.44
679,"熊 本 県","y2006",1.44
680,"熊 本 県","y2007",1.43
681,"熊 本 県","y2008",1.43
682,"熊 本 県","y2009",1.42
683,"熊 本 県","y2010",1.42
684,"熊 本 県","y2011",1.42
685,"熊 本 県","y2012",1.42
686,"熊 本 県","y2013",1.41
687,"熊 本 県","y2014",1.41
688,"熊 本 県","y2015",1.41
689,"大 分 県","y2000",0.96
690,"大 分 県","y2001",0.96
691,"大 分 県","y2002",0.96
692,"大 分 県","y2003",0.95
693,"大 分 県","y2004",0.95
694,"大 分 県","y2005",0.95
695,"大 分 県","y2006",0.94
696,"大 分 県","y2007",0.94
697,"大 分 県","y2008",0.94
698,"大 分 県","y2009",0.94
699,"大 分 県","y2010",0.93
700,"大 分 県","y2011",0.93
701,"大 分 県","y2012",0.93
702,"大 分 県","y2013",0.93
703,"大 分 県","y2014",0.92
704,"大 分 県","y2015",0.92
705,"宮 崎 県","y2000",0.92
706,"宮 崎 県","y2001",0.92
707,"宮 崎 県","y2002",0.91
708,"宮 崎 県","y2003",0.91
709,"宮 崎 県","y2004",0.91
710,"宮 崎 県","y2005",0.9
711,"宮 崎 県","y2006",0.9
712,"宮 崎 県","y2007",0.89
713,"宮 崎 県","y2008",0.89
714,"宮 崎 県","y2009",0.89
715,"宮 崎 県","y2010",0.89
716,"宮 崎 県","y2011",0.88
717,"宮 崎 県","y2012",0.88
718,"宮 崎 県","y2013",0.88
719,"宮 崎 県","y2014",0.87
720,"宮 崎 県","y2015",0.87
721,"鹿児島県","y2000",1.41
722,"鹿児島県","y2001",1.4
723,"鹿児島県","y2002",1.39
724,"鹿児島県","y2003",1.39
725,"鹿児島県","y2004",1.38
726,"鹿児島県","y2005",1.37
727,"鹿児島県","y2006",1.36
728,"鹿児島県","y2007",1.35
729,"鹿児島県","y2008",1.34
730,"鹿児島県","y2009",1.34
731,"鹿児島県","y2010",1.33
732,"鹿児島県","y2011",1.33
733,"鹿児島県","y2012",1.32
734,"鹿児島県","y2013",1.31
735,"鹿児島県","y2014",1.31
736,"鹿児島県","y2015",1.3
737,"沖 縄 県","y2000",1.04
738,"沖 縄 県","y2001",1.04
739,"沖 縄 県","y2002",1.05
740,"沖 縄 県","y2003",1.05
741,"沖 縄 県","y2004",1.06
742,"沖 縄 県","y2005",1.07
743,"沖 縄 県","y2006",1.07
744,"沖 縄 県","y2007",1.07
745,"沖 縄 県","y2008",1.08
746,"沖 縄 県","y2009",1.08
747,"沖 縄 県","y2010",1.09
748,"沖 縄 県","y2011",1.1
749,"沖 縄 県","y2012",1.11
750,"沖 縄 県","y2013",1.11
751,"沖 縄 県","y2014",1.12
752,"沖 縄 県","y2015",1.13
753,"北 海 道","y2016",4.21
754,"北 海 道","y2017",4.2
755,"北 海 道","y2018",4.18
756,"北 海 道","y2019",4.16
757,"北 海 道","y2020",4.14
758,"青 森 県","y2016",1.02
759,"青 森 県","y2017",1.01
760,"青 森 県","y2018",1
761,"青 森 県","y2019",0.99
762,"青 森 県","y2020",0.98
763,"岩 手 県","y2016",1
764,"岩 手 県","y2017",0.99
765,"岩 手 県","y2018",0.98
766,"岩 手 県","y2019",0.97
767,"岩 手 県","y2020",0.96
768,"宮 城 県","y2016",1.84
769,"宮 城 県","y2017",1.83
770,"宮 城 県","y2018",1.83
771,"宮 城 県","y2019",1.83
772,"宮 城 県","y2020",1.82
773,"秋 田 県","y2016",0.8
774,"秋 田 県","y2017",0.79
775,"秋 田 県","y2018",0.78
776,"秋 田 県","y2019",0.77
777,"秋 田 県","y2020",0.76
778,"山 形 県","y2016",0.88
779,"山 形 県","y2017",0.87
780,"山 形 県","y2018",0.86
781,"山 形 県","y2019",0.85
782,"山 形 県","y2020",0.85
783,"福 島 県","y2016",1.5
784,"福 島 県","y2017",1.49
785,"福 島 県","y2018",1.47
786,"福 島 県","y2019",1.46
787,"福 島 県","y2020",1.45
788,"茨 城 県","y2016",2.29
789,"茨 城 県","y2017",2.29
790,"茨 城 県","y2018",2.28
791,"茨 城 県","y2019",2.27
792,"茨 城 県","y2020",2.27
793,"栃 木 県","y2016",1.55
794,"栃 木 県","y2017",1.55
795,"栃 木 県","y2018",1.54
796,"栃 木 県","y2019",1.54
797,"栃 木 県","y2020",1.53
798,"群 馬 県","y2016",1.55
799,"群 馬 県","y2017",1.55
800,"群 馬 県","y2018",1.54
801,"群 馬 県","y2019",1.54
802,"群 馬 県","y2020",1.54
803,"埼 玉 県","y2016",5.74
804,"埼 玉 県","y2017",5.76
805,"埼 玉 県","y2018",5.78
806,"埼 玉 県","y2019",5.8
807,"埼 玉 県","y2020",5.82
808,"千 葉 県","y2016",4.91
809,"千 葉 県","y2017",4.93
810,"千 葉 県","y2018",4.95
811,"千 葉 県","y2019",4.96
812,"千 葉 県","y2020",4.98
813,"東 京 都","y2016",10.74
814,"東 京 都","y2017",10.85
815,"東 京 都","y2018",10.96
816,"東 京 都","y2019",11.07
817,"東 京 都","y2020",11.14
818,"神奈川県","y2016",7.2
819,"神奈川県","y2017",7.23
820,"神奈川県","y2018",7.26
821,"神奈川県","y2019",7.29
822,"神奈川県","y2020",7.32
823,"新 潟 県","y2016",1.8
824,"新 潟 県","y2017",1.79
825,"新 潟 県","y2018",1.77
826,"新 潟 県","y2019",1.76
827,"新 潟 県","y2020",1.75
828,"富 山 県","y2016",0.84
829,"富 山 県","y2017",0.83
830,"富 山 県","y2018",0.83
831,"富 山 県","y2019",0.82
832,"富 山 県","y2020",0.82
833,"石 川 県","y2016",0.91
834,"石 川 県","y2017",0.9
835,"石 川 県","y2018",0.9
836,"石 川 県","y2019",0.9
837,"石 川 県","y2020",0.9
838,"福 井 県","y2016",0.62
839,"福 井 県","y2017",0.61
840,"福 井 県","y2018",0.61
841,"福 井 県","y2019",0.61
842,"福 井 県","y2020",0.61
843,"山 梨 県","y2016",0.65
844,"山 梨 県","y2017",0.65
845,"山 梨 県","y2018",0.65
846,"山 梨 県","y2019",0.64
847,"山 梨 県","y2020",0.64
848,"長 野 県","y2016",1.65
849,"長 野 県","y2017",1.64
850,"長 野 県","y2018",1.64
851,"長 野 県","y2019",1.63
852,"長 野 県","y2020",1.62
853,"岐 阜 県","y2016",1.59
854,"岐 阜 県","y2017",1.58
855,"岐 阜 県","y2018",1.58
856,"岐 阜 県","y2019",1.57
857,"岐 阜 県","y2020",1.57
858,"静 岡 県","y2016",2.9
859,"静 岡 県","y2017",2.9
860,"静 岡 県","y2018",2.89
861,"静 岡 県","y2019",2.89
862,"静 岡 県","y2020",2.88
863,"愛 知 県","y2016",5.91
864,"愛 知 県","y2017",5.93
865,"愛 知 県","y2018",5.95
866,"愛 知 県","y2019",5.97
867,"愛 知 県","y2020",5.98
868,"三 重 県","y2016",1.42
869,"三 重 県","y2017",1.42
870,"三 重 県","y2018",1.41
871,"三 重 県","y2019",1.41
872,"三 重 県","y2020",1.4
873,"滋 賀 県","y2016",1.11
874,"滋 賀 県","y2017",1.11
875,"滋 賀 県","y2018",1.12
876,"滋 賀 県","y2019",1.12
877,"滋 賀 県","y2020",1.12
878,"京 都 府","y2016",2.05
879,"京 都 府","y2017",2.05
880,"京 都 府","y2018",2.05
881,"京 都 府","y2019",2.05
882,"京 都 府","y2020",2.04
883,"大 阪 府","y2016",6.96
884,"大 阪 府","y2017",6.97
885,"大 阪 府","y2018",6.97
886,"大 阪 府","y2019",6.99
887,"大 阪 府","y2020",7.01
888,"兵 庫 県","y2016",4.35
889,"兵 庫 県","y2017",4.35
890,"兵 庫 県","y2018",4.34
891,"兵 庫 県","y2019",4.34
892,"兵 庫 県","y2020",4.33
893,"奈 良 県","y2016",1.07
894,"奈 良 県","y2017",1.06
895,"奈 良 県","y2018",1.06
896,"奈 良 県","y2019",1.05
897,"奈 良 県","y2020",1.05
898,"和歌山県","y2016",0.75
899,"和歌山県","y2017",0.75
900,"和歌山県","y2018",0.74
901,"和歌山県","y2019",0.74
902,"和歌山県","y2020",0.73
903,"鳥 取 県","y2016",0.45
904,"鳥 取 県","y2017",0.45
905,"鳥 取 県","y2018",0.44
906,"鳥 取 県","y2019",0.44
907,"鳥 取 県","y2020",0.44
908,"島 根 県","y2016",0.54
909,"島 根 県","y2017",0.54
910,"島 根 県","y2018",0.54
911,"島 根 県","y2019",0.54
912,"島 根 県","y2020",0.53
913,"岡 山 県","y2016",1.51
914,"岡 山 県","y2017",1.51
915,"岡 山 県","y2018",1.5
916,"岡 山 県","y2019",1.5
917,"岡 山 県","y2020",1.5
918,"広 島 県","y2016",2.24
919,"広 島 県","y2017",2.23
920,"広 島 県","y2018",2.23
921,"広 島 県","y2019",2.22
922,"広 島 県","y2020",2.22
923,"山 口 県","y2016",1.1
924,"山 口 県","y2017",1.09
925,"山 口 県","y2018",1.08
926,"山 口 県","y2019",1.07
927,"山 口 県","y2020",1.06
928,"徳 島 県","y2016",0.59
929,"徳 島 県","y2017",0.59
930,"徳 島 県","y2018",0.58
931,"徳 島 県","y2019",0.58
932,"徳 島 県","y2020",0.57
933,"香 川 県","y2016",0.77
934,"香 川 県","y2017",0.76
935,"香 川 県","y2018",0.76
936,"香 川 県","y2019",0.76
937,"香 川 県","y2020",0.75
938,"愛 媛 県","y2016",1.08
939,"愛 媛 県","y2017",1.08
940,"愛 媛 県","y2018",1.07
941,"愛 媛 県","y2019",1.06
942,"愛 媛 県","y2020",1.06
943,"高 知 県","y2016",0.57
944,"高 知 県","y2017",0.56
945,"高 知 県","y2018",0.56
946,"高 知 県","y2019",0.55
947,"高 知 県","y2020",0.55
948,"福 岡 県","y2016",4.02
949,"福 岡 県","y2017",4.04
950,"福 岡 県","y2018",4.05
951,"福 岡 県","y2019",4.06
952,"福 岡 県","y2020",4.07
953,"佐 賀 県","y2016",0.65
954,"佐 賀 県","y2017",0.65
955,"佐 賀 県","y2018",0.65
956,"佐 賀 県","y2019",0.65
957,"佐 賀 県","y2020",0.64
958,"長 崎 県","y2016",1.08
959,"長 崎 県","y2017",1.07
960,"長 崎 県","y2018",1.06
961,"長 崎 県","y2019",1.05
962,"長 崎 県","y2020",1.04
963,"熊 本 県","y2016",1.4
964,"熊 本 県","y2017",1.39
965,"熊 本 県","y2018",1.39
966,"熊 本 県","y2019",1.38
967,"熊 本 県","y2020",1.38
968,"大 分 県","y2016",0.91
969,"大 分 県","y2017",0.91
970,"大 分 県","y2018",0.9
971,"大 分 県","y2019",0.9
972,"大 分 県","y2020",0.89
973,"宮 崎 県","y2016",0.86
974,"宮 崎 県","y2017",0.86
975,"宮 崎 県","y2018",0.86
976,"宮 崎 県","y2019",0.85
977,"宮 崎 県","y2020",0.85
978,"鹿児島県","y2016",1.29
979,"鹿児島県","y2017",1.28
980,"鹿児島県","y2018",1.27
981,"鹿児島県","y2019",1.27
982,"鹿児島県","y2020",1.26
983,"沖 縄 県","y2016",1.13
984,"沖 縄 県","y2017",1.14
985,"沖 縄 県","y2018",1.15
986,"沖 縄 県","y2019",1.15
987,"沖 縄 県","y2020",1.16
